"Airport ID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz database time zone","Type","Source","Change","Percentage","Increase/Decrease"
7360,"El Bagre Airport","El Bagre","Colombia","EBG","SKEB",7.59647,-74.8089,180,"-5","U","America/Bogota","airport","OurAirports",82.40536999999999,758.9368503831384,"Increase"
7361,"Juan H White Airport","Caucasia","Colombia","CAQ","SKCU",7.96847,-75.1985,174,"-5","U","America/Bogota","airport","OurAirports",83.16696999999999,762.4220061002927,"Increase"
7362,"Mandinga Airport","Condoto","Colombia","COG","SKCD",5.08333,-76.7,213,"-5","U","America/Bogota","airport","OurAirports",81.78333,783.0885344842849,"Increase"
7363,"Golfo de Morrosquillo Airport","Tolu","Colombia","TLU","SKTL",9.50945,-75.5854,16,"-5","U","America/Bogota","airport","OurAirports",85.09485000000001,764.8024512774135,"Increase"
7364,"Cabo Frio Airport","Cabo Frio","Brazil","CFB","SBCB",-22.921699523900003,-42.0742988586,23,"-3","S","America/Sao_Paulo","airport","OurAirports",19.1525993347,419.90742230023096,"Increase"
7367,"Presidente JoÃ£o Batista Figueiredo Airport","Sinop","Brazil","OPS","SWSI",-11.885000228881836,-55.58610916137695,1227,"-4","S","America/Campo_Grande","airport","OurAirports",43.70110893249512,552.1840947192893,"Increase"
7368,"Gurupi Airport","Gurupi","Brazil","GRP","SWGI",-11.73960018157959,-49.13219833374024,1148,"-3","S","America/Fortaleza","airport","OurAirports",37.39259815216065,488.1368153952409,"Increase"
7369,"Santana do Araguaia Airport","Santana do Araguaia","Brazil","CMP","SNKE",-9.31997013092041,-50.32849884033203,597,"-3","S","America/Belem","airport","OurAirports",41.00852870941162,498.88491757333344,"Increase"
7370,"Breves Airport","Breves","Brazil","BVS","SNVS",-1.6365300416946411,-50.44359970092773,98,"-3","S","America/Belem","airport","OurAirports",48.807069659233086,474.6124872564756,"Increase"
7371,"Soure Airport","Soure","Brazil","SFK","SNSW",-0.6994310021400452,-48.52099990844727,43,"-3","S","America/Belem","airport","OurAirports",47.82156890630723,416.83789553174506,"Increase"
7372,"Parintins Airport","Parintins","Brazil","PIN","SWPI",-2.6730198860168457,-56.777198791503906,87,"-4","S","America/Boa_Vista","airport","OurAirports",54.10417890548706,547.5311437714852,"Increase"
7373,"Barreiras Airport","Barreiras","Brazil","BRA","SNBR",-12.078900337219238,-45.00899887084961,2447,"-3","S","America/Fortaleza","airport","OurAirports",32.93009853363037,447.3637389991445,"Increase"
7374,"Santa Terezinha Airport","Santa Terezinha","Brazil","STZ","SWST",-10.4647216796875,-50.51861190795898,663,"-4","S","America/Campo_Grande","airport","OurAirports",40.05389022827148,501.3586030257211,"Increase"
7375,"MinaÃ§u Airport","Minacu","Brazil","MQH","SBMC",-13.5491,-48.195301,1401,"-3","S","America/Sao_Paulo","airport","OurAirports",34.646201000000005,479.39592495376075,"Increase"
7376,"AraguaÃ­na Airport","Araguaina","Brazil","AUX","SWGN",-7.227869999999999,-48.240501,771,"-3","S","America/Fortaleza","airport","OurAirports",41.012631,476.73077526694584,"Increase"
7377,"Novo AripuanÃ£ Airport","Novo Aripuana","Brazil","NVP","SWNA",-5.118030071258545,-60.36489868164063,118,"-4","S","America/Boa_Vista","airport","OurAirports",55.24686861038209,592.8544295666095,"Increase"
7378,"Fazenda Colen Airport","Lucas do Rio Verde","Brazil","\N","SWFE",-13.314443588256836,-56.11277770996094,1345,"-4","S","America/Campo_Grande","airport","OurAirports",42.7983341217041,557.9133480595966,"Increase"
7379,"Tenente Lund Pressoto Airport","Franca","Brazil","FRC","SIMK",-20.592199,-47.3829,3292,"-3","S","America/Sao_Paulo","airport","OurAirports",26.790701,472.52798785457543,"Increase"
7380,"Dourados Airport","Dourados","Brazil","DOU","SSDO",-22.2019,-54.926601,1503,"-4","S","America/Campo_Grande","airport","OurAirports",32.724700999999996,547.7920505190547,"Increase"
7381,"LÃ¡brea Airport","Labrea","Brazil","LBR","SWLB",-7.278969764709473,-64.76950073242189,190,"-4","S","America/Boa_Vista","airport","OurAirports",57.49053096771242,639.7968386511681,"Increase"
7382,"Maestro Marinho Franco Airport","Rondonopolis","Brazil","ROO","SWRD",-16.586,-54.7248,1467,"-4","S","America/Campo_Grande","airport","OurAirports",38.1388,544.9485426263113,"Increase"
7383,"Tancredo Thomas de Faria Airport","Guarapuava","Brazil","GPB","SBGU",-25.3875007629,-51.520198822,3494,"-3","S","America/Sao_Paulo","airport","OurAirports",26.132698059099997,514.1726352993182,"Increase"
7384,"Santa Terezinha Airport","Joacaba","Brazil","JCB","SSJA",-27.1714000702,-51.5532989502,2546,"-3","S","America/Sao_Paulo","airport","OurAirports",24.38189888,514.635652639821,"Increase"
7394,"General Leite de Castro Airport","Rio Verde","Brazil","RVD","SWLC",-17.8347225189209,-50.95611190795898,2464,"-3","S","America/Sao_Paulo","airport","OurAirports",33.12138938903808,507.70398957539373,"Increase"
7395,"Romeu Zema Airport","Araxa","Brazil","AAX","SBAX",-19.563199996948,-46.960399627686,3276,"-3","S","America/Sao_Paulo","airport","OurAirports",27.397199630738,468.2035505606678,"Increase"
7396,"MauÃ©s Airport","Maues","Brazil","MBZ","SWMW",-3.3721699999999997,-57.7248,69,"-4","S","America/Boa_Vista","airport","OurAirports",54.352630000000005,561.1300017970625,"Increase"
7397,"Borba Airport","Borba","Brazil","RBB","SWBR",-4.4063401222229,-59.60240173339844,293,"-4","S","America/Boa_Vista","airport","OurAirports",55.19606161117554,583.4975077863442,"Increase"
7398,"Coari Airport","Coari","Brazil","CIZ","SWKO",-4.1340599060058585,-63.13259887695313,131,"-4","S","America/Boa_Vista","airport","OurAirports",58.99853897094727,617.0546573635119,"Increase"
7399,"Barcelos Airport","Barcelos","Brazil","BAZ","SWBC",-0.981292,-62.919601,112,"-4","S","America/Boa_Vista","airport","OurAirports",61.938309,566.0768680932077,"Increase"
7406,"Diamantino Airport","Diamantino","Brazil","DMT","SWDM",-14.37689971923828,-56.40039825439453,1476,"-4","S","America/Campo_Grande","airport","OurAirports",42.02349853515625,561.0809950184134,"Increase"
7407,"Guanambi Airport","Guanambi","Brazil","GNM","SNGI",-14.208200454711914,-42.74610137939453,1815,"-3","S","America/Fortaleza","airport","OurAirports",28.537900924682617,425.4524623932492,"Increase"
7408,"Tsletsi Airport","Djelfa","Algeria","QDJ","DAFI",34.6657,3.3510000000000004,3753,"1","U","Africa/Algiers","airport","OurAirports",31.314700000000002,-32.606666157037075,"Increase"
7409,"Nzagi Airport","Nzagi","Angola","NZA","FNZG",-7.7169399261499985,21.358200073200003,2431,"1","U","Africa/Luanda","airport","OurAirports",-29.07513999935,-209.81429743540906,"Decrease"
7411,"Lucapa Airport","Lucapa","Angola","LBZ","FNLK",-8.445727348330001,20.7320861816,3029,"1","U","Africa/Luanda","airport","OurAirports",-29.17781352993,-203.86611927855597,"Decrease"
7412,"Capanda Airport","Kapanda","Angola","KNP","FNCP",-9.76937007904,15.4553194046,3366,"1","U","Africa/Luanda","airport","OurAirports",-25.22468948364,-151.9711760366957,"Decrease"
7413,"Am Timan Airport","Am Timan","Chad","AMC","FTTN",11.034000396700002,20.2740001678,1420,"1","U","Africa/Ndjamena","airport","OurAirports",-9.239999771099999,-203.5774132639071,"Decrease"
7414,"Shark El Oweinat International Airport","Sharq Al-Owainat","Egypt","GSQ","HEOW",22.5856990814209,28.71660041809082,859,"2","U","Africa/Cairo","airport","OurAirports",-6.130901336669922,-287.437454770707,"Decrease"
7415,"Eastern WV Regional Airport/Shepherd Field","Martinsburg","United States","MRB","KMRB",39.40190125,-77.98459625,565,"-5","A","America/New_York","airport","OurAirports",117.38649749999999,782.8251714664708,"Increase"
7416,"Awassa Airport","Awasa","Ethiopia","AWA","HALA",7.066999912261963,38.5,5450,"3","U","Africa/Addis_Ababa","airport","OurAirports",-31.433000087738037,-389.44785630083265,"Decrease"
7417,"Wilwal International Airport","Jijiga","Ethiopia","JIJ","HAJJ",9.3325,42.9121,5954,"3","U","Africa/Addis_Ababa","airport","OurAirports",-33.5796,-432.7191355478168,"Decrease"
7418,"Mekane Selam Airport","Mekane Selam","Ethiopia","MKS","HAMA",10.7254,38.7415,8405,"3","U","Africa/Addis_Ababa","airport","OurAirports",-28.0161,-390.02712635426184,"Decrease"
7419,"Debra Marcos Airport","Debre Marqos","Ethiopia","DBM","HADM",10.350000381469727,37.71699905395508,8136,"3","U","Africa/Addis_Ababa","airport","OurAirports",-27.36699867248535,-379.8141449032049,"Decrease"
7420,"Debre Tabor Airport","Debre Tabor","Ethiopia","DBT","HADT",11.967000007629395,38,8490,"3","U","Africa/Addis_Ababa","airport","OurAirports",-26.032999992370605,-382.1753990119306,"Decrease"
7421,"Harar Meda Airport","Debre Zeyit","Ethiopia","QHR","HAHM",8.7163,39.0059,6201,"3","U","Africa/Addis_Ababa","airport","OurAirports",-30.289599999999997,-393.53405248786754,"Decrease"
7422,"Robe Airport","Goba","Ethiopia","GOB","HAGB",7.116063400000001,40.0463033,7892,"3","U","Africa/Addis_Ababa","airport","OurAirports",-32.9302399,-405.0906252583826,"Decrease"
7423,"Mayumba Airport","Mayumba","Gabon","MYB","FOOY",-3.4584197998046875,10.674076080322266,13,"1","U","Africa/Libreville","airport","OurAirports",-14.132495880126953,-102.65435814009741,"Decrease"
7424,"Mara Serena Lodge Airstrip","Masai Mara","Kenya","MRE","HKMS",-1.406111,35.008057,5200,"3","U","Africa/Nairobi","airport","OurAirports",-36.414168000000004,-324.18349075092226,"Decrease"
7426,"Mulika Lodge Airport","Meru National Park","Kenya","JJM","HKMK",0.165083006024,38.195140838600004,2000,"3","U","Africa/Nairobi","airport","OurAirports",-38.030057832576006,-612.3207162180075,"Decrease"
7427,"Rumbek Airport","Rumbek","Sudan","RBX","HSMK",6.82499980927,29.6690006256,1378,"3","U","Africa/Juba","airport","OurAirports",-22.84400081633,-300.03711269625256,"Decrease"
7428,"Yei Airport","Yei","Sudan","\N","HSYE",4.13028160099,30.728073120100003,2000,"3","U","Africa/Juba","airport","OurAirports",-26.597791519110004,-313.72043533951074,"Decrease"
7429,"Cape Palmas Airport","Greenville","Liberia","CPA","GLCP",4.3790202140808105,-7.696949958801269,20,"0","U","Africa/Monrovia","airport","OurAirports",12.07597017288208,79.72718728583412,"Increase"
7432,"Ecuvillens Airport","Ecuvillens","Switzerland","\N","LSGE",46.75500106811523,7.076109886169434,2293,"1","E","Europe/Zurich","airport","OurAirports",39.678891181945794,-69.91244331094074,"Increase"
7437,"Inhaca Airport","Inhaca","Mozambique","IHC","FQIA",-25.997144699099998,32.929351806599996,10,"2","U","Africa/Maputo","airport","OurAirports",-58.926496505699994,-327.02686543211513,"Decrease"
7442,"Ouro Sogui Airport","Matam","Senegal","MAX","GOSM",15.593600273132324,-13.322799682617188,85,"0","U","Africa/Dakar","airport","OurAirports",28.91639995574951,135.08237294517323,"Increase"
7443,"Bird Island Airport","Bird Island","Seychelles","BDI","FSSB",-3.7247199999999996,55.205299,6,"4","U","\N","airport","OurAirports",-58.930018999999994,-536.2316614169118,"Decrease"
7446,"Wadi Halfa Airport","Wadi Halfa","Sudan","WHF","HSSW",21.802698135375977,31.52157783508301,961,"3","U","Africa/Khartoum","airport","OurAirports",-9.718879699707035,-315.6615433492428,"Decrease"
7447,"Enfidha - Hammamet International Airport","Enfidha","Tunisia","NBE","DTNH",36.075833,10.438611,21,"1","U","Africa/Tunis","airport","OurAirports",25.637222,-103.67546190491652,"Increase"
7448,"Kidepo Airport","Kidepo","Uganda","\N","HUKD",3.7176,33.7487,4033,"3","U","Africa/Kampala","airport","OurAirports",-30.0311,-345.5650880137723,"Decrease"
7449,"Kitgum Airport","Kitgum","Uganda","\N","HUKT",3.2817,32.8882,3130,"3","U","Africa/Kampala","airport","OurAirports",-29.606499999999997,-337.9036960721577,"Decrease"
7450,"Bugungu Airport","Pakuba","Uganda","\N","HUPA",2.2,31.55,2472,"3","U","Africa/Kampala","airport","OurAirports",-29.35,-328.84090909090907,"Decrease"
7451,"Svea Airport","Sveagruva","Svalbard","\N","ENSA",77.8969444,16.725,32,"1","U","Arctic/Longyearbyen","airport","OurAirports",61.171944399999994,-166.46470675299042,"Increase"
7452,"Ny-Ã…lesund Airport (Hamnerabben)","Ny-Alesund","Svalbard","\N","ENAS",78.9274978638,11.8743,50,"1","U","Arctic/Longyearbyen","airport","OurAirports",67.0531978638,-117.89344566623016,"Increase"
7453,"Hatay Airport","Hatay","Turkey","HTY","LTDA",36.36277771,36.282222747800006,269,"3","U","Europe/Istanbul","airport","OurAirports",0.08055496219999725,-362.8200121642294,"Increase"
7454,"Kihnu Airfield","Kihnu","Estonia","\N","EEKU",58.14830017089844,24.002500534057614,10,"2","U","Europe/Tallinn","airport","OurAirports",34.14579963684082,-239.43778611771862,"Increase"
7455,"Ruhnu Airfield","Ruhnu","Estonia","\N","EERU",57.78390121459961,23.26609992980957,10,"2","U","Europe/Tallinn","airport","OurAirports",34.51780128479004,-232.0636391240812,"Increase"
7456,"Raivavae Airport","Raivavae","French Polynesia","RVV","NTAV",-23.8852005005,-147.662002563,7,"-10","N","Pacific/Tahiti","airport","OurAirports",123.77680206249998,1471.437871012545,"Increase"
7457,"Foshan Shadi Airport","Foshan","China","FUO","ZGFS",23.0832996368,113.069999695,6,"8","N","Asia/Shanghai","airport","OurAirports",-89.9867000582,-1134.598343437464,"Decrease"
7458,"Huizhou Airport","Huizhou","China","HUZ","ZGHZ",23.0499992371,114.599998474,50,"8","N","Asia/Shanghai","airport","OurAirports",-91.5499992369,-1149.9717852721903,"Decrease"
7459,"Lleida-Alguaire Airport","Lleida","Spain","ILD","LEDA",41.728184999999996,0.5350229999999999,1170,"1","E","Europe/Madrid","airport","OurAirports",41.193161999999994,-4.363051621644938,"Increase"
7461,"Ouessant Airport","Ouessant","France","\N","LFEC",48.46319961547852,-5.06358003616333,142,"1","U","Europe/Paris","airport","OurAirports",53.52677965164185,51.74028335236316,"Increase"
7464,"Bildudalur Airport","Bildudalur","Iceland","BIU","BIBD",65.64129638671875,-23.546199798583984,18,"0","N","Atlantic/Reykjavik","airport","OurAirports",89.18749618530273,236.82070814384562,"Increase"
7465,"GjÃ¶gur Airport","Gjogur","Iceland","GJR","BIGJ",65.99530029296875,-21.326900482177734,83,"0","N","Atlantic/Reykjavik","airport","OurAirports",87.32220077514648,214.59216268889065,"Increase"
7466,"SauÃ°Ã¡rkrÃ³kur Airport","Saudarkrokur","Iceland","SAK","BIKR",65.73169708249999,-19.5727996826,8,"0","N","Atlantic/Reykjavik","airport","OurAirports",85.3044967651,197.0257648823767,"Increase"
7467,"Selfoss Airport","Selfoss","Iceland","\N","BISF",63.92919921875,-21.037799835205078,45,"0","N","Atlantic/Reykjavik","airport","OurAirports",84.96699905395508,211.7070780228788,"Increase"
7468,"Inishmaan Aerodrome","Inishmaan","Ireland","IIA","EIMN",53.09299850463867,-9.568059921264648,15,"0","U","Europe/Dublin","airport","OurAirports",62.66105842590332,96.86081242702029,"Increase"
7469,"Ak Bashat Airport","Taldykorgan","Kazakhstan","\N","UAAT",42.88958,73.60200400000001,0,"6","U","Asia/Bishkek","airport","OurAirports",-30.712424000000006,-736.736121248639,"Decrease"
7470,"Ulgii Mongolei Airport","Olgii","Mongolia","ULG","ZMUL",48.9933013916,89.92250061040001,5732,"7","U","Asia/Hovd","airport","OurAirports",-40.92919921880001,-900.0604100889582,"Decrease"
7472,"Qurghonteppa International Airport","Kurgan Tyube","Tajikistan","KQT","UTDT",37.86640167236328,68.86470031738281,1473,"5","U","Asia/Dushanbe","airport","OurAirports",-30.99829864501953,-689.465625944305,"Decrease"
7473,"Vologda Airport","Vologda","Russia","VGD","ULWW",59.28250122070313,39.94440078735352,387,"3","N","Europe/Moscow","airport","OurAirports",19.33810043334961,-399.11780536798716,"Increase"
7474,"Severo-Evensk Airport","Evensk","Russia","\N","UHMW",61.92166519165039,159.22999572753906,0,"11","N","Asia/Srednekolymsk","airport","OurAirports",-97.30833053588867,-1593.8714319803216,"Decrease"
7475,"Olenyok Airport","Olenyok","Russia","ONK","UERO",68.514999,112.480003,847,"9","N","Asia/Yakutsk","airport","OurAirports",-43.96500399999999,-1125.4417143704543,"Decrease"
7476,"Saskylakh Airport","Saskylakh","Russia","SYS","UERS",71.92790222168,114.08000183105,0,"9","N","Asia/Yakutsk","airport","OurAirports",-42.15209960937,-1141.3860509669155,"Decrease"
7480,"Leshukonskoye Airport","Arkhangelsk","Russia","LDG","ULAL",64.89600372310001,45.7229995728,220,"3","N","Europe/Moscow","airport","OurAirports",19.17300415030001,-456.9345537431267,"Increase"
7481,"Nizhneangarsk Airport","Nizhneangarsk","Russia","\N","UIUN",55.80080032348633,109.59500122070312,1545,"8","N","Asia/Irkutsk","airport","OurAirports",-53.7942008972168,-1096.9140521596012,"Decrease"
7483,"Vanavara Airport","Vanavara","Russia","\N","UNIW",60.35969924926758,102.3239974975586,892,"7","N","Asia/Krasnoyarsk","airport","OurAirports",-41.964298248291016,-1023.935212009074,"Decrease"
7484,"Aykhal Airport","Aykhal","Russia","\N","UERA",65.959197998047,111.54650115966999,0,"9","N","Asia/Yakutsk","airport","OurAirports",-45.587303161622984,-1116.1561555848814,"Decrease"
7485,"Uktus Airport","Yekaterinburg","Russia","\N","USSK",56.701698303222656,60.790000915527344,643,"5","N","Asia/Yekaterinburg","airport","OurAirports",-4.0883026123046875,-607.9721110981543,"Decrease"
7486,"Baykit Airport","Baykit","Russia","\N","UNIB",61.67670059204102,96.3550033569336,853,"7","N","Asia/Krasnoyarsk","airport","OurAirports",-34.67830276489257,-964.1122929384658,"Decrease"
7487,"Biysk Airport","Biysk","Russia","\N","UNBI",52.47999954223633,85.33999633789062,620,"7","N","Asia/Krasnoyarsk","airport","OurAirports",-32.8599967956543,-854.0261066159924,"Decrease"
7488,"Huesca/Pirineos Airport","Huesca","Spain","HSK","LEHC",42.0760993958,-0.316666990519,1768,"1","U","Europe/Madrid","airport","OurAirports",42.392766386319,4.174195959055882,"Increase"
7489,"Ciudad Real Central Airport","Ciudad Real","Spain","CQM","LERL",38.8563888889,-3.97,0,"1","U","Europe/Madrid","airport","OurAirports",42.8263888889,40.802171100133656,"Increase"
7490,"Al Najaf International Airport","Najaf","Iraq","NJF","ORNI",31.989853000000004,44.404317,103,"3","U","Asia/Baghdad","airport","OurAirports",-12.414463999999995,-444.4312450561748,"Decrease"
7492,"Colonsay Airstrip","Colonsay","United Kingdom","CSA","EGEY",56.05749893189999,-6.243060112,44,"0","U","Europe/London","airport","OurAirports",62.300559043899995,63.5419699864488,"Increase"
7494,"Rock Hill - York County Airport","Rock Hill","United States","RKH","KUZA",34.9878006,-81.05719757,666,"-5","A","America/New_York","airport","OurAirports",116.04499817,813.888703135848,"Increase"
7495,"Allegheny County Airport","Pittsburgh","United States","AGC","KAGC",40.354400634765625,-79.9301986694336,1252,"-5","A","America/New_York","airport","OurAirports",120.28459930419922,802.2826925755322,"Increase"
7496,"Cecil Airport","Jacksonville","United States","VQQ","KVQQ",30.2187004089,-81.876701355,81,"-5","A","America/New_York","airport","OurAirports",112.09540176389999,822.4764848458234,"Increase"
7497,"Fulton County Airport Brown Field","Atlanta","United States","FTY","KFTY",33.7790985107,-84.5214004517,841,"-5","A","America/New_York","airport","OurAirports",118.30049896240001,848.7161849829745,"Increase"
7498,"Tresco Heliport","Tresco","United Kingdom","\N","EGHT",49.94559860229492,-6.331389904022218,20,"0","U","Europe/London","airport","OurAirports",56.27698850631714,64.44066476295257,"Increase"
7499,"Tarin Kowt Airport","Tarin Kowt","Afghanistan","TII","OATN",32.604198455799995,65.8657989502,4429,"4.5","U","Asia/Kabul","airport","OurAirports",-33.26160049440001,-659.6781526119593,"Decrease"
7500,"Zaranj Airport","Zaranj","Afghanistan","ZAJ","OAZJ",30.972222,61.865832999999995,1572,"4.5","U","Asia/Kabul","airport","OurAirports",-30.893610999999996,-619.6557918869772,"Decrease"
7501,"Chakcharan Airport","Chaghcharan","Afghanistan","CCN","OACC",34.53300094604492,65.26699829101561,7383,"4.5","U","Asia/Kabul","airport","OurAirports",-30.73399734497069,-653.5599720945015,"Decrease"
7503,"Fuyang Xiguan Airport","Fuyang","China","FUG","ZSFY",32.882157,115.73436399999999,104,"8","U","Asia/Shanghai","airport","OurAirports",-82.85220699999999,-1159.8633106834043,"Decrease"
7504,"Longyan Guanzhishan Airport","Longyan","China","LCX","ZSLD",25.6746997833,116.747001648,1225,"8","U","Asia/Shanghai","airport","OurAirports",-91.0723018647,-1171.0171777957453,"Decrease"
7505,"Baoshan Yunduan Airport","Baoshan","China","BSD","ZPBS",25.053301,99.168297,5453,"8","U","Asia/Shanghai","airport","OurAirports",-74.11499599999999,-994.641262641756,"Decrease"
7506,"Xingyi Airport","Xingyi","China","ACX","ZUYI",25.0863888889,104.959444444,4150,"8","U","Asia/Shanghai","airport","OurAirports",-79.8730555551,-1052.7783644497244,"Decrease"
7508,"Liping Airport","Liping","China","HZH","ZUNP",26.32217,109.1499,1620,"8","U","Asia/Shanghai","airport","OurAirports",-82.82773,-1094.6456907933502,"Decrease"
7510,"Stepanakert Air Base","Stepanakert","Azerbaijan","\N","UB13",39.90140151977539,46.7869987487793,2001,"4","E","Asia/Baku","airport","OurAirports",-6.885597229003906,-468.0425527854202,"Decrease"
7511,"The Ohio State University Airport - Don Scott Field","Columbus","United States","OSU","KOSU",40.0798,-83.072998,905,"-5","U","America/New_York","airport","OurAirports",123.15279799999999,833.8026699335825,"Increase"
7513,"Addison Airport","Addison","United States","ADS","KADS",32.9686012268,-96.8364028931,644,"-6","A","America/Chicago","airport","OurAirports",129.8050041199,972.3012600930665,"Increase"
7514,"Destin Executive Airport","Destin","United States","DSI","KDTS",30.40010071,-86.47149658,23,"-6","A","America/Chicago","airport","OurAirports",116.87159729,868.5594135011734,"Increase"
7516,"Kherson International Airport","Kherson","Ukraine","KHE","UKOH",46.6758,32.506401000000004,148,"2","E","Europe/Kiev","airport","OurAirports",14.169398999999999,-324.760439434525,"Increase"
7517,"Ryan's Creek Aerodrome","Stewart Island","New Zealand","SZS","NZRC",-46.8997,168.100998,62,"12","U","Pacific/Auckland","airport","OurAirports",-215.000698,-1676.425714045207,"Decrease"
7518,"Assumption Island Airport","Assumption Island","Seychelles","\N","FSAS",-9.7422199993,46.506802,10,"4","U","Indian/Mahe","airport","OurAirports",-56.2490219993,-459.2942823915964,"Decrease"
7519,"Zhijiang Airport","Zhijiang","China","HJJ","ZGCJ",27.4411111111,109.7,882,"8","U","Asia/Shanghai","airport","OurAirports",-82.2588888889,-1099.9976515366254,"Decrease"
7521,"Yarmouth Airport","Yarmouth","Canada","YQI","CYQI",43.82690048217773,-66.08809661865234,141,"-4","A","America/Halifax","airport","OurAirports",109.91499710083008,663.3889007174065,"Increase"
7522,"Kinston Regional Jetport At Stallings Field","Kinston","United States","ISO","KISO",35.331401825,-77.60880279540002,93,"-5","A","America/New_York","airport","OurAirports",112.94020462040002,779.2846235824388,"Increase"
7523,"First Flight Airport","Kill Devil Hills","United States","FFA","KFFA",36.0181999207,-75.67130279540002,13,"-5","A","America/New_York","airport","OurAirports",111.68950271610002,759.8139464608108,"Increase"
7527,"Lintsang Airfield","Lincang","China","LNJ","ZPLC",23.738100051900002,100.025001526,6230,"8","U","Asia/Shanghai","airport","OurAirports",-76.28690147409999,-1003.4637055430179,"Decrease"
7531,"MaturacÃ¡ Airport","Maturaca","Brazil","\N","SWMK",0.6282690167427063,-66.11509704589844,354,"-4","S","America/Boa_Vista","airport","OurAirports",66.74336606264114,767.3847083706128,"Increase"
7532,"CarajÃ¡s Airport","Parauapebas","Brazil","CKS","SBCJ",-6.11527776718,-50.0013885498,2064,"-3","S","America/Belem","airport","OurAirports",43.886110782619994,492.8374149510443,"Increase"
7533,"Centro de LanÃ§amento de AlcÃ¢ntara Airport","Alcantara","Brazil","\N","SNCW",-2.372999906539917,-44.396400451660156,148,"-3","S","America/Fortaleza","airport","OurAirports",42.02340054512024,426.2550276096472,"Increase"
7536,"Tarempa Airport","Anambas Islands","Indonesia","MWK","WIOM",3.3481199741363525,106.25800323486328,10,"7","N","Asia/Jakarta","airport","OurAirports",-102.90988326072693,-1093.3166499297495,"Decrease"
7538,"WÃ¼rzburg-Schenkenturm Airport","Wuerzburg","Germany","\N","EDFW",49.81778,9.8975,991,"1","E","Europe/Berlin","airport","OurAirports",39.92028,-98.17367404769945,"Increase"
7542,"SÃ£o Jacinto Airport","Aveiro","Portugal","\N","LPAV",40.656741,-8.741544000000001,26,"0","E","Europe/Lisbon","airport","OurAirports",49.398285,88.63044847792992,"Increase"
7544,"Hopsten Air Base","Hopsten","Germany","\N","ETNP",52.33869934082031,7.541329860687256,423,"1","E","Europe/Berlin","airport","OurAirports",44.79736948013306,-74.55738567735132,"Increase"
7546,"Persian Gulf International Airport","Khalije Fars","Iran","PGU","OIBP",27.379601,52.737701,27,"3.5","U","Asia/Tehran","airport","OurAirports",-25.3581,-528.3031776238453,"Decrease"
7547,"Yasouj Airport","Yasuj","Iran","YES","OISY",30.700500488281,51.545101165771,5939,"3.5","U","Asia/Tehran","airport","OurAirports",-20.84460067749,-516.1299778095956,"Decrease"
7548,"Mosul International Airport","Mosul","Iraq","OSM","ORBM",36.305801,43.1474,719,"3","U","Asia/Baghdad","airport","OurAirports",-6.841598999999995,-431.66244368700194,"Decrease"
7549,"Tajima Airport","Toyooka","Japan","TJH","RJBT",35.51279830932617,134.78700256347656,584,"9","U","Asia/Tokyo","airport","OurAirports",-99.27420425415039,-1350.665474289345,"Decrease"
7550,"Amakusa Airport","Amakusa","Japan","AXJ","RJDA",32.482498,130.158997,340,"9","U","Asia/Tokyo","airport","OurAirports",-97.676499,-1304.5970201043363,"Decrease"
7551,"Kikai Airport","Kikai","Japan","KKX","RJKI",28.3213005066,129.927993774,21,"9","U","Asia/Tokyo","airport","OurAirports",-101.60669326739999,-1302.8675799545133,"Decrease"
7552,"Aguni Airport","Aguni","Japan","AGJ","RORA",26.592500686599998,127.240997314,38,"9","U","Asia/Tokyo","airport","OurAirports",-100.6484966274,-1276.1948182665853,"Decrease"
7556,"Donoi Airport","Uliastai","Mongolia","ULZ","ZMDN",47.7093,96.5258,5800,"8","U","Asia/Ulaanbaatar","airport","OurAirports",-48.816500000000005,-966.2812072153647,"Decrease"
7557,"Bulgan Airport","Bulgan","Mongolia","UGA","ZMBN",48.85499954223633,103.47599792480469,4311,"8","U","Asia/Ulaanbaatar","airport","OurAirports",-54.62099838256836,-1035.8780019457106,"Decrease"
7558,"Ulaangom Airport","Ulaangom","Mongolia","ULO","ZMUG",50.066588,91.938273,0,"7","U","Asia/Hovd","airport","OurAirports",-41.87168499999999,-920.2190499225799,"Decrease"
7559,"Borongan Airport","Borongan","Philippines","\N","RPVW",11.6743001938,125.47899627700001,7,"8","N","Asia/Manila","airport","OurAirports",-113.80469608320001,-1264.5382726638677,"Decrease"
7560,"Lubang Airport","Lubang","Philippines","LBX","RPLU",13.85540008544922,120.1050033569336,43,"8","N","Asia/Manila","airport","OurAirports",-106.24960327148438,-1208.7184951522727,"Decrease"
7563,"Kulob Airport","Kulyab","Tajikistan","TJU","UTDK",37.98809814453125,69.80500030517578,2293,"5","U","Asia/Dushanbe","airport","OurAirports",-31.81690216064453,-698.8875522767702,"Decrease"
7564,"Chi Mei Airport","Cimei","Taiwan","CMJ","RCCM",23.2131004333,119.41799926799999,63,"8","U","Asia/Taipei","airport","OurAirports",-96.20489883469999,-1198.324415313725,"Decrease"
7565,"DaÅŸoguz Airport","Dasoguz","Turkmenistan","TAZ","UTAT",41.761101000000004,59.826698,272,"5","U","Asia/Ashgabat","airport","OurAirports",-18.065596999999997,-598.6995738868326,"Decrease"
